Date,JPM,MTB,CWEN-A,ADBE,AMAT,GMRE,INTU,MA,MCO,SPGI,UNH,PBCT,NG,T,META,WELL,EXPE,NET,AVGO,GOOGL,QCOM,FSLY,AAPL,LVGO,NFLX,SEDG,GOOD,NEE,SNOW,HASI,STOR,CWEN,AMT,DLR,NKE,O,SICP,HI,LTC,SPG,PETS,ABBV,AWR,WM,MRK,NLY,JNJ,BTBT,RIOT,CMCSA,WTRG,VZ,HON,V,MDT,ECL,SBNY,NYMT,DIS,MMM,UNP,TGT,AOS,STX,PSA,OHI,RITM,ICE,HD,EXR,CVS,COST,CAT,BYND,UBER,WORK,CRON,SCI,HRZN,CRM,ONL,VICI,WBD
22/01/2024,170.11,141.97,23.15,603.59,168.3,10.43,630.61,439.75,388.79,444.46,512.99,,3.5,16.8,381.78,88.94,145.66,84.68,1220.5,145.99,152.87,20.32,193.89,,485.71,71.85,13.4,56.85,199.08,22.84,,24.98,204.02,140.58,100.56,55.58,0.3,46.14,31.99,142.02,7.04,165.39,77.76,184.91,119.43,19.24,162.47,2.61,10.6,43.62,37.56,39.58,201.04,271.2,86.47,200.87,1.4,8.3,95.08,108.02,243.11,140.36,82.12,87.1,293.65,29.82,10.9,127.3,356.69,148.69,73.93,692.51,288.67,7.24,64.55,,2.06,69.09,13.15,280.3,5.21,30.73,10.47
23/01/2024,168.99,141.81,22.87,597.18,167.05,10.29,635.82,438.76,389.82,446.49,515.52,,3.47,17.19,385.2,88.06,148.5,83.93,1226.31,147.04,153.5,20.62,195.18,,492.19,71.84,13.37,57.38,205.58,23.09,,24.62,202.26,139.02,101.9,55.99,0.31,45.99,31.83,142.6,6.94,167.5,77.7,185.54,119.84,19.38,159.81,2.51,10.38,43.95,37.16,42.23,202.94,271.26,86.34,199.18,1.55,8.34,93.77,96.1,243.33,140.88,81.85,89.23,291.85,29.64,10.92,127.14,350.78,147.24,75.1,687.59,288.83,6.82,64.32,,2.05,69.36,13.26,276.77,5.18,30.84,10.54
24/01/2024,170.5,142.68,22.46,606.48,174.14,10.13,636.18,438.7,389.94,445.9,513.23,,3.17,16.68,390.7,87.13,148.57,82.33,1253.87,148.7,154.37,20.53,194.5,,544.87,70.2,13.31,57.01,203.81,23.15,,24.21,196.76,137.93,100.76,54.99,0.31,45.58,31.5,141.49,6.8,164.22,75.26,183.8,118.88,19.45,158.96,2.47,10.07,43.8,35.78,41.28,199.87,271.65,84.72,196.62,1.7,8.23,93.5,93.24,242.33,139.2,80.33,89.17,288.71,28.78,10.97,127.04,347.27,146.91,74.19,686.51,290.68,6.85,63.76,,2.01,68.94,13.13,276.88,5.25,30.34,10.41
25/01/2024,172.94,142.04,23.12,622.58,172.63,10.27,641.49,436.8,392.6,449.34,493.4,,2.97,17.18,393.18,87.22,152.3,81.86,1230,151.87,154.47,20.68,194.17,,562,70.44,13.34,57.98,206.01,23.36,,24.96,200.21,142.19,100.77,55.42,0.3,46.35,31.84,142.83,6.85,165.13,75.88,185.1,120.13,19.64,159.56,2.56,10.63,45.27,36.37,42.29,202.56,272.61,85.79,198.62,1.8,8.4,94.86,95.98,241.57,142.18,81.27,90.99,291.68,28.91,11.02,127.29,350.97,148.83,71.99,679.9,300.77,7.05,66,,2.03,69.98,13.24,279.03,5.38,30.52,10.58
26/01/2024,172.28,141.52,22.81,613.93,166.9,10.25,641.36,438.53,389.29,446.6,503.2,,2.83,17.29,394.14,87.39,151.93,80.18,1204.88,152.19,150.72,20.59,192.42,,570.42,68.84,13.35,58.48,202.51,23.57,,24.63,197.29,143.2,102.75,54.97,0.32,46.43,31.99,141.96,6.71,164.4,75.14,185.81,120.82,19.61,159.5,2.8,11.35,46.26,36.59,42.4,201.8,267.94,86.54,198.49,1.8,8.38,95.36,95.99,240.39,142.53,80.92,90.44,289.88,29.03,10.99,127.26,355.3,147.47,73,686.88,299.43,7.15,65.52,,1.96,69.26,13.26,279.94,5.4,30.4,10.62
29/01/2024,172.73,142.76,23.08,630.23,168.48,10.39,652.88,440.58,391.27,449.81,504.54,,2.8,17.25,401.02,87.17,153.98,84.3,1217.77,153.51,149.64,21.19,191.73,,575.79,71.25,13.34,59.57,209.54,24.5,,24.93,199.11,145.97,103.88,54.92,0.32,46.94,32.14,141.73,6.7,163.91,75.88,185.35,121.28,19.91,159.36,2.95,11.55,46.11,36.8,42.05,203.05,273.66,87.44,199.25,1.75,8.47,97.49,96.38,245.17,141.52,81.65,88.63,289.81,29.3,11,128.18,355.7,148.05,73.48,694.01,303.25,7.09,66.98,,2.06,69.17,13.24,287.86,5.39,30.43,10.49
30/01/2024,176.27,143.73,22.77,627.96,166.24,10.31,647.72,445.19,396.51,454.56,503.61,,2.64,17.53,400.06,86.93,151.72,82.96,1208.16,151.46,145.98,21.22,188.04,,562.85,69.16,13.11,59.28,206.25,23.9,,24.62,195.56,144.22,104.18,55.18,0.3,47.19,32.04,139.24,6.44,164.92,75.16,187.11,121.66,19.6,158.77,2.82,11.34,46.65,36.2,42.47,205.9,277.15,86.97,200.74,1.65,8.18,96.94,95.75,246.7,140.52,79.72,87.59,284.76,29.31,10.93,129.02,357.1,145.56,73.85,700.74,304.76,6.82,66.84,,2,68.11,13.25,287.73,5.26,30.24,10.1
31/01/2024,174.36,138.1,22.46,617.78,164.3,10.11,631.33,449.23,392.04,448.35,511.74,,2.56,17.69,390.14,86.51,148.33,79.05,1180,140.1,148.51,20.12,184.4,,564.11,66.5,12.82,58.63,195.64,23.79,,24.24,195.65,140.46,101.53,54.39,0.32,46.57,31.17,138.61,6.21,164.4,74.6,185.63,120.78,19.19,158.9,2.64,10.9,46.54,35.86,42.35,202.26,273.26,87.54,198.22,1.5,7.84,96.05,94.35,243.93,139.08,77.61,85.68,283.19,29,10.7,127.33,352.96,144.44,74.37,694.88,300.31,6.62,65.27,,2,67.12,13.01,281.09,5.14,30.12,10.02
01/02/2024,173.73,131.73,22.96,627.91,166.97,10.21,632.86,460.92,402.54,457.22,507.14,,2.6,18.04,394.78,88.23,151.52,79.59,1200.01,141.16,141.11,20.74,186.86,,567.51,69.27,13.01,59.75,199.94,23.94,,24.81,198.39,143.85,101.76,55.25,0.33,47.41,31.47,139.4,6.3,167.59,75.95,188.42,126.38,19.57,158.36,2.69,11.3,46.73,36.61,42.49,197.31,277.05,88.09,200.03,1.3,7.97,97.06,95.91,249.27,144.42,79.57,86.8,286.46,29.52,10.67,129.73,360.07,146.07,73.92,704.48,307.69,6.69,66.73,,2.16,68.15,13.19,283.8,5.14,31.05,10.46
02/02/2024,174.73,133.49,22.31,634.76,168.18,9.88,639.58,460.58,399.6,454.05,510.23,,2.5,17.83,474.99,87.93,151.05,82.65,1224.34,142.38,141.69,22.58,185.85,,564.64,68,12.67,58.15,218.76,23.33,,23.98,193.51,144.49,100.71,54.19,0.31,47.49,30.95,137.94,6.1,168.67,75.4,188.21,126.41,19.26,156.61,2.56,11.21,45.09,36.17,42.13,196.11,277.18,87.63,199.33,1.3,7.71,97.13,94.87,248.33,145.49,78.33,87.52,280.56,28.2,10.56,128.7,357.23,143.53,73.09,709.48,315.09,6.43,68.07,,2.09,67.74,13.38,285.66,4.91,30.55,10.25
05/02/2024,174.5,132.98,21.56,630.5,171.09,9.57,640.6,456.76,396.99,451.54,502.96,,2.39,17.73,459.41,86.51,151.71,80.82,1243.1,143.68,144.03,21.71,187.68,,562.06,65.67,12.34,55.97,215.6,22.83,,23.15,189.47,144.3,99.68,52.65,0.32,46.61,30.5,136.79,6,171.26,74.11,188.2,126.18,18.9,155.8,2.4,10.34,44.87,35.4,41.38,193.01,275.58,86.75,195.55,1.2,7.54,96.65,92.73,246.64,142.33,77.09,85.5,274.16,27.93,10.56,126.75,355.14,139.68,72.44,711.16,321.4,6.13,68.99,,2.05,67.25,13.27,288.11,4.79,29.63,10.07
06/02/2024,175.1,132.27,21.84,607.14,168.7,9.63,635.3,460.5,398.05,453.29,510.67,,2.41,17.61,454.72,86.53,153.7,81.59,1222.65,144.1,144.1,21.6,189.3,,555.88,67.38,12.5,56.23,213.68,23.48,,23.48,191.67,144.26,102.61,53.75,0.3,44.37,30.52,143.39,6,173.29,75.18,189.21,126.88,18.91,158.06,2.46,10.81,44.42,35.55,41.1,193.64,276.76,87.74,199.95,1.1,7.56,99.29,93.76,249.87,144.43,78.22,86.2,278.65,27.97,10.58,126.33,356.25,142.73,73.76,710.79,322.72,6.12,70.47,,2.16,65.67,13.15,285.83,4.79,29.83,10.07
07/02/2024,175.43,130.47,21.75,615.85,170.9,9.43,643.17,461.91,404.85,459.72,519.39,,2.28,17.33,469.59,86.76,154.38,83.35,1257.06,145.54,145.89,21.84,189.41,,559.3,76.18,12.48,56.38,218.23,23.67,,23.43,193.62,145.47,103.79,53.36,0.3,43.8,30.31,143.44,5.94,175.01,74.8,189.98,127.47,18.58,157.98,2.43,11.32,42.86,35.6,40.42,194.1,279.39,87.16,203,1.01,7.35,99.14,93.84,249.16,146.73,79.84,86.76,281.21,28.09,10.18,128.08,362.69,142.41,76.05,719.78,323.59,6.21,70.65,,2.14,65.31,13.09,288.84,4.64,29.7,9.75
08/02/2024,174.8,131.62,21.32,615.86,173.89,9.54,653.07,458.26,398,436.63,520.09,,2.37,16.82,470,86.98,159.47,90.31,1274.76,145.91,148.18,23.27,188.32,,558.53,75.51,12.71,56.29,222.9,23.54,,22.94,193.64,147.06,103.77,53.16,0.3,44.25,30.64,144.1,5.87,174.79,75.11,189.49,126.61,18.81,156.4,2.74,13.05,41.25,35.43,39.91,193.46,275.78,86.18,202.89,1,7.38,110.54,93.2,248.82,147.4,80.25,87.68,284.9,29.91,10.12,134.12,363.72,143.47,75.08,724.16,322,6.57,71.61,,2.16,66.21,13.09,291.95,4.86,29.67,9.83
09/02/2024,175.01,133.33,21.41,627.21,185.84,9.62,658.16,457.88,405.17,437.89,518.22,,2.45,16.84,468.11,87.66,131.11,107.92,1283.44,149,151,24.26,188.85,,561.32,77.76,12.88,56.58,233.28,23.86,,22.97,194.44,147.19,104.5,52.76,0.31,46.25,31.03,146.93,5.98,174.08,75.51,188.86,125.45,18.92,156.76,3.04,14.55,42.07,35.3,39.72,194.84,276.43,84.99,202.72,0.91,7.54,108.39,92.9,249.45,146.53,80.54,89.41,284.07,30.94,10.21,135.49,363.15,143.38,76.32,723.4,317.16,7.13,70.91,,2.21,67.24,13.21,291.3,4.9,29.72,9.64
12/02/2024,175.79,136.73,22.02,611.84,185.54,9.71,656.99,458.71,401.09,429.53,517.64,,2.51,17.02,468.9,87.55,133.6,105.62,1265,147.53,153.1,24.99,187.15,,557.85,83.3,12.94,57.55,232.16,25.19,,23.62,191.77,143.8,107.18,52.67,0.34,46.99,31.22,145.7,5.94,173.07,76.96,188.26,125.34,19.08,157.85,3.28,15.92,42.61,35.9,40.1,197.35,275.07,85.07,202.98,1.02,7.66,109.29,94.63,247.4,149.4,81.28,89.1,281.34,30.83,10.4,135.46,365.45,142.02,77.29,722.41,321.63,6.93,69.12,,2.17,68.14,13.29,287.32,5.14,29.71,9.96
13/02/2024,174.26,132.73,21.34,601.89,180.31,9.29,638.29,460.46,369.23,422.48,516.85,,2.35,16.9,460.12,87.27,134.84,99.88,1251.65,145.14,150.04,22.9,185.04,,554.52,76.55,12.33,55.25,227.57,23.55,,22.9,188.42,142.17,105,51.52,0.32,46.33,30.72,143.52,5.36,173.29,74.44,199.49,125.43,18.37,156.47,3.05,15.44,41.85,34.97,40.13,194.01,275.81,83.59,221.18,1.24,7.18,110.46,92.66,245.61,146.11,79.25,87.16,276.64,30.81,10.16,134.41,357.59,138.55,76.59,714.25,312.84,6.5,68.99,,2.11,69.75,13.21,281.15,4.67,29.23,9.54
14/02/2024,176.03,136.16,21.42,604.66,186.19,9.45,657.13,465.19,366.48,421.21,516.94,,2.43,16.91,473.28,93.37,134.82,104.37,1262.22,145.94,153.94,23.54,184.15,,579.33,82.61,12.36,56.01,236,24.47,,23.02,188.49,142.23,106.33,51.39,0.33,46.9,30.98,142.86,5.28,174.42,74.96,199.16,125.82,18.36,155.74,3.37,17.62,42.02,35.43,40.15,194.87,277.56,83.68,216.97,1.4,7.14,111.56,92.42,250.11,145.03,81.17,86.81,280.48,30.92,10.32,136.66,358.23,139.6,76.41,722.18,316.71,6.66,79.15,,2.11,70.58,13.38,289.15,4.62,29.2,9.73
15/02/2024,179.87,137.71,22.49,590.44,187.66,9.76,664.28,471.28,373.24,424.49,520.88,,2.53,17.09,484.03,93.74,138.53,101.22,1265.07,142.77,155.98,16.34,183.86,,593.46,86.94,12.77,57.27,232.4,25.52,,24.28,189.46,148.61,106.05,52.02,0.33,48.24,31.47,148,5.32,176.59,77.2,199.11,126.54,18.88,157.92,3.09,16.53,41.8,36.2,40.59,197.95,280.98,84.72,216.47,1.6,7.53,112.45,92.38,250.55,146.33,81,88.16,286.26,30.77,10.65,136.89,361.08,141.77,76.6,724.51,323.07,7.26,81.39,,2.2,71.38,13.32,291.94,4.88,29.49,10.14
16/02/2024,179.03,138.31,22.33,546.66,199.57,9.58,655.74,468.13,370.76,423.57,521.55,,2.37,16.97,473.32,93.13,135.25,98.52,1245.48,140.52,152.69,15.8,182.31,,583.95,85.06,12.7,57.03,230.31,26.24,,24.01,187.13,136.22,103.51,52.33,0.34,47.53,31.51,149.96,5.21,177.49,76.37,201.54,127.79,18.66,156.55,3.07,16.45,41.24,36.19,40.49,197.17,278.56,84.42,215.38,2,7.59,111.6,91.25,246.59,149.61,80.09,87.52,281.52,30.95,10.58,137.12,362.35,141.57,77.1,723.99,321.91,7.07,78.41,,2.27,71.87,13.16,289.72,4.83,29.53,9.83
20/02/2024,179.73,137.36,22.3,541.91,189.14,9.48,645.91,451.75,375.32,426.01,521.06,,2.39,16.91,471.75,92.81,135.99,97.99,1226.55,141.12,151.96,14.84,181.56,,575.13,84.42,12.4,56.61,220.08,25.93,,23.93,188.4,135.06,103.3,52.47,0.4,46.21,31.92,148.9,5.19,175.75,76.27,201.79,127.37,18.7,157.86,2.87,16.04,41.66,36.16,40.5,198.94,275.15,85.85,216.39,2.01,7.51,109.44,91.82,247.14,149.89,79.64,86.77,284.12,31.35,10.52,136.43,362.57,141.42,76.31,725.69,313.74,7.18,76.6,,2.21,70.98,13.09,286.39,4.71,29.56,9.89
21/02/2024,180.9,137.12,21.96,538.52,190.33,9.45,638.27,459.05,375.86,424.33,521.97,,2.39,17,468.03,94.25,134.64,95.09,1227.45,142.55,152.01,14.44,182.32,,573.35,74.14,12.51,57.1,216.21,25.39,,23.67,188.22,135.53,105.27,52.69,0.37,46.23,32.21,150.28,5.13,175.14,76.15,204.23,128.12,18.74,158.68,2.72,15.1,41.85,36.36,41.1,199.53,276.76,85.9,216.93,2.35,7.39,107.67,91.71,251.32,148.79,80.23,84.9,288.62,31.27,10.6,136.69,364.13,143.11,77.15,723.02,317.14,7.33,76.44,,2.19,71.79,13.19,283.55,4.64,29.66,9.57
22/02/2024,183.07,137.98,21.02,537.57,199.73,9.37,657.92,471.56,381.9,435.22,526.5,,2.37,16.59,486.13,93.82,139.1,99.47,1304.9,144.09,154.75,14.65,184.37,,588.47,69.93,12.52,56.67,225.62,25.33,,22.59,188.01,138.38,105.08,52.82,0.37,46.4,32.11,151.51,5.15,176.75,73.82,207.24,129.26,18.71,160.45,2.75,15.73,41.91,36.11,40.73,200.81,283.75,85.06,219.72,2.1,7.23,107.64,92.23,254.51,150.34,80.61,88.02,285.39,31.34,10.57,139.29,371.34,141.39,77.1,734.4,322.09,7.58,78.03,,2.22,71.96,13.14,293.65,4.47,29.7,9.56
23/02/2024,183.99,138.1,20.68,553.44,197.16,9.44,659.81,473.42,385.51,438.27,527.24,,2.4,16.8,484.03,93.41,136.3,98.45,1296.37,143.96,154.91,14.21,182.52,,583.56,67.35,12.52,56.78,229.34,24.52,,22.18,189.93,137.84,105.63,52.94,0.37,46.65,31.84,150.35,5.28,178.09,72.18,208.05,129.45,18.88,161.84,2.68,14.85,41.9,35.13,40.66,200.63,283.6,85.67,222.34,2,7.34,107.74,92.58,256.91,151.48,81.4,87.98,284.78,31.12,10.7,138.38,371.96,140.06,77.2,737.93,323.88,7.81,78.2,,2.23,72.65,12.99,292.8,4.42,30.05,8.61
